"DEROG","DELINQ","CLAGE","NINQ","DEBTINC","BAD"
0,0,289.37613799,1,38.475240991,"0"
0,0,276.69318517,0,29.284071859,"0"
1,0,119.50076473,0,33.073048345,"0"
0,0,90.05044751,0,25.708393802,"0"
0,0,96.362894746,2,42.399139279,"0"
0,0,98.760223233,1,39.799527401,"0"
0,0,114.64013288,1,22.323142605,"0"
0,0,187.65351043,4,40.453753155,"0"
0,1,206.71765119,2,30.63902291,"0"
0,0,149.09522704,4,29.725746822,"0"
0,0,246.95963628,1,37.099532605,"0"
0,0,185.37246242,0,35.25727149,"0"
0,0,260.15854779,0,36.824339033,"0"
0,1,161.66099425,0,24.26256802,"0"
0,0,97.763511856,0,31.10800492,"0"
0,0,295.95433961,0,28.447992405,"0"
0,0,105.13327106,0,39.122996804,"0"
0,0,96.454705906,1,28.452980859,"0"
0,1,262.61033998,0,29.884757742,"0"
0,0,309.49638798,3,43.48806641,"0"
0,0,73.428942397,1,40.829128728,"0"
0,1,195.55232961,2,31.058084364,"0"
0,0,301.14852231,0,18.251480864,"0"
0,0,109.42942826,0,28.160611312,"0"
0,0,269.96268873,0,29.875928067,"0"
0,0,273.72507278,0,40.041684652,"0"
0,0,294.99970155,2,40.625052691,"0"
0,0,183.84300457,3,42.297091696,"0"
0,0,122.46327196,0,55.962022219,"1"
0,2,178.92995639,1,27.816420302,"0"
0,0,190.69331375,1,35.894025859,"1"
0,0,272.49983533,5,40.033378243,"0"
1,0,106.39856975,0,26.696716261,"0"
0,0,188.18900504,1,35.285844744,"0"
10,0,190.57709682,0,27.146885648,"1"
3,2,123.89341974,2,62.559307823,"1"
0,0,286.37512856,0,28.739128016,"0"
0,0,71.230761689,5,40.582913478,"1"
0,0,140.36213401,0,34.002295373,"0"
0,0,257.3285966,0,27.57659689,"0"
0,0,241.50838389,0,26.220717432,"0"
0,0,126.48940505,2,35.856354887,"0"
0,0,320.06300966,3,42.845962863,"0"
0,0,237.7636233,0,25.439888235,"0"
0,0,243.54225494,0,26.733982835,"0"
0,1,270.9986111,1,27.009239289,"0"
0,0,177.63228248,0,39.567208162,"0"
0,0,135.85642316,0,28.151885281,"0"
0,0,75.413745563,1,40.628199233,"0"
0,0,116.81770737,1,20.344582168,"0"
0,0,153.79169482,0,35.327836168,"0"
0,0,290.14892122,0,30.318596795,"0"
1,0,237.17904542,0,42.132280565,"0"
0,0,254.19179745,0,38.512308689,"1"
0,0,166.10628148,0,24.955311418,"0"
0,0,233.78439855,1,37.324711324,"0"
0,0,221.12855483,0,27.900263904,"0"
0,0,204.58793388,0,33.016153118,"0"
0,0,282.06851776,0,24.962851371,"0"
0,0,128.58182369,1,28.895954854,"0"
0,0,202.05343558,0,21.348254512,"0"
0,0,360.14696016,0,41.902054192,"0"
0,0,279.11258466,1,29.645177293,"0"
0,0,219.60100218,0,34.571519125,"0"
0,0,280.45334363,2,37.771957848,"0"
0,0,129.75779959,1,27.6372066,"0"
0,0,79.991975497,2,29.846958737,"0"
0,0,111.23501181,0,31.362872385,"1"
0,0,261.91131698,1,36.56433032,"0"
0,0,135.19190654,0,33.050636366,"0"
0,0,228.42238215,0,37.008373781,"0"
0,0,189.23698365,0,31.125746532,"0"
0,0,227.39546465,0,36.425571756,"0"
0,0,307.67385711,0,28.368210586,"0"
0,0,306.67417105,0,26.156717881,"0"
0,0,117.19539923,1,21.981835715,"0"
0,0,210.91260341,1,38.796749949,"0"
0,0,246.17972137,0,25.701205603,"0"
0,0,326.51841443,0,38.836601841,"0"
0,0,188.24761053,0,29.628676491,"0"
0,0,115.37533239,1,37.50862467,"0"
0,0,71.953791991,0,28.004398484,"0"
0,0,116.52526509,0,27.29874318,"0"
0,0,206.73707131,0,25.87399085,"0"
0,0,125.67306046,2,34.756185805,"0"
4,0,67.408284966,1,44.751572195,"1"
0,0,252.30598474,4,37.316119916,"0"
0,0,279.3611988,0,39.676976607,"0"
0,0,367.6645206,0,39.106896383,"0"
0,0,110.29408781,1,36.107340903,"0"
0,1,254.0957007,3,29.818743539,"0"
0,0,225.70628788,2,38.896378177,"0"
0,0,327.00179108,0,12.498669801,"0"
0,0,147.91580911,0,34.734277161,"0"
0,0,367.9970935,0,40.640916113,"0"
0,0,155.30076264,0,25.704127792,"0"
0,0,80.582655587,0,26.767768842,"0"
0,0,70.016360231,0,37.195085532,"0"
0,0,165.62778833,2,29.249143602,"0"
0,1,103.68385576,3,30.3535487,"0"
0,0,209.19880045,0,38.632967001,"1"
0,0,247.29589655,0,25.632116425,"0"
0,0,101.01406133,0,27.719938143,"0"
0,0,248.71878008,0,44.552154152,"0"
0,0,177.62943226,0,39.176432459,"0"
0,0,289.95440059,0,24.458320606,"0"
0,0,295.9554144,1,36.787305949,"0"
1,0,224.76435905,1,36.702340701,"0"
0,1,287.26088687,0,30.098796701,"0"
0,0,330.97090434,0,37.943315139,"0"
0,0,102.6786125,1,41.418352854,"0"
0,0,118.86613395,1,34.602827396,"0"
0,1,120.32397922,2,30.556511873,"0"
0,0,77.283384968,1,28.82169866,"0"
0,0,140.97340097,0,28.662173401,"0"
0,0,163.39478871,1,28.274888868,"0"
0,0,99.985975956,1,26.437084055,"0"
0,1,115.35303064,4,41.359036334,"1"
0,0,174.39613454,1,34.538925374,"1"
0,0,240.52274651,3,32.841753914,"0"
0,0,106.48623703,1,38.806240708,"0"
0,0,115.55751256,1,38.948918735,"0"
0,0,111.12595174,0,34.179046884,"0"
0,0,180.93148775,0,30.587966984,"0"
0,3,57.166745124,1,39.991154244,"0"
0,0,139.34017022,2,34.784870381,"0"
0,0,296.21148976,1,30.3013654,"0"
0,0,283.84875911,1,38.393634669,"0"
0,0,133.15948077,0,27.503540171,"0"
0,0,215.6075405,0,38.318514688,"0"
0,0,276.91108293,0,26.696158705,"0"
0,0,249.21566716,1,43.756794085,"0"
0,0,101.32557693,2,27.975935447,"0"
0,0,147.55332445,2,36.427218736,"0"
0,1,129.83794119,3,29.311594064,"0"
0,0,125.13156939,1,37.936519649,"0"
0,0,247.3605705,4,36.536435564,"0"
0,0,90.449522446,0,35.750060441,"0"
0,0,219.30936478,0,37.763211014,"0"
0,0,120.24142622,2,35.81087795,"0"
0,0,202.04968272,0,21.573385223,"0"
0,0,127.09997366,0,24.5182717,"0"
0,0,85.232500724,0,31.344365522,"0"
0,6,142.33207559,1,46.902324378,"1"
0,0,118.13306488,0,37.610845011,"0"
2,3,114.02344238,2,35.90776048,"0"
0,0,262.94843765,0,38.563080996,"0"
0,0,194.29333919,0,30.53780606,"0"
0,0,115.00219496,0,32.251086122,"0"
0,0,133.16768546,0,28.298227056,"0"
0,0,148.91622747,1,34.387028434,"0"
0,0,113.63599565,0,25.357194605,"0"
0,0,123.25705457,0,25.557593337,"0"
1,0,95.363068679,1,27.107619574,"0"
0,0,217.74427464,0,38.251392033,"0"
0,0,114.28918244,1,26.379108017,"0"
0,0,73.467517761,1,29.531664151,"0"
0,0,281.57815248,1,38.027521678,"0"
0,0,132.01922665,3,30.186567466,"0"
0,0,117.3235888,0,27.133989435,"0"
0,0,204.16561629,0,40.507964774,"0"
6,0,178.65958941,2,41.117887486,"1"
0,0,174.10145958,1,37.6335491,"0"
0,0,272.59048247,1,39.383064504,"0"
0,0,247.76164585,0,43.701331235,"0"
0,0,146.3520808,0,26.603511505,"0"
0,0,276.06634632,0,24.356593557,"0"
1,0,198.98960053,1,38.991431366,"0"
0,0,144.19816755,0,35.114150348,"0"
0,2,172.71116574,0,27.979694402,"0"
0,2,212.12914517,2,35.106719635,"1"
0,0,116.96135784,2,36.251385732,"0"
0,0,208.46227619,1,37.82861717,"0"
0,0,244.3562274,2,35.744770886,"0"
0,0,136.15822253,0,36.851723302,"0"
0,0,217.03704869,0,37.462991964,"0"
0,0,126.07945262,0,34.10902705,"0"
0,0,160.45470053,3,32.276809318,"0"
0,0,108.31608023,2,31.495945715,"0"
0,0,110.23090719,3,41.512292086,"0"
0,0,265.18462525,1,27.029438967,"0"
0,0,125.10948564,1,37.103025992,"0"
0,0,115.80866085,1,25.401570002,"0"
0,0,147.09858349,2,34.467940003,"0"
0,0,288.00847827,0,39.358357532,"0"
0,0,145.12073677,0,29.675382217,"0"
0,0,239.20163009,1,39.301070716,"0"
1,0,185.97822083,0,36.494053926,"0"
0,0,181.29504647,0,30.879317294,"0"
0,2,46.875135751,1,39.081826438,"0"
0,1,152.78264779,0,29.203654576,"0"
0,0,147.13452582,1,33.052493205,"0"
0,0,143.96715312,0,36.309962492,"0"
0,0,152.44371441,1,35.589662601,"0"
2,1,85.04333493,6,47.840295122,"1"
0,0,126.09038158,0,30.871901786,"0"
0,0,89.20252735,1,23.93494584,"0"
1,2,104.59286688,2,35.592253541,"0"
0,0,312.88247401,3,43.478862555,"0"
0,0,185.27496096,0,30.052323948,"0"
0,0,144.36621588,3,29.808589765,"0"
0,0,294.07325413,0,38.581658717,"0"
0,0,230.7167135,1,39.139756562,"0"
0,0,116.79668509,0,23.400137117,"0"
0,0,107.94381754,1,38.919210327,"0"
0,0,100.17400375,2,43.769684913,"0"
0,0,111.78570044,0,27.090894722,"0"
0,0,152.75401017,1,36.766273628,"0"
0,0,75.060829426,0,35.562993202,"0"
0,1,271.39666705,0,27.283395304,"0"
0,0,196.1319389,0,37.923659517,"0"
0,0,114.66761831,0,21.933006318,"0"
0,0,169.73348753,0,39.770628448,"0"
0,0,283.04094598,0,25.225910201,"0"
0,2,57.090659606,1,40.85911311,"0"
0,1,177.85484553,0,29.60717111,"0"
0,0,267.78350875,1,37.934570083,"0"
0,0,91.04574898,2,38.685506283,"0"
0,0,96.157561735,0,27.592277381,"0"
0,0,83.59853183,0,33.626585668,"0"
0,0,148.0652591,2,38.962872064,"0"
0,0,28.011491753,5,41.463373328,"1"
0,0,244.51806442,3,30.403203826,"0"
0,0,85.183412567,2,40.20948611,"0"
0,0,70.225870315,0,36.023276773,"0"
0,0,82.39838379,0,25.329250867,"0"
0,0,118.4559036,0,37.160561204,"0"
0,0,303.83765082,3,40.246312084,"0"
0,0,282.9357846,0,27.97949547,"0"
0,0,114.18355498,1,27.575809699,"0"
0,0,132.6098608,0,36.459087678,"0"
0,0,179.84935161,1,33.142257222,"0"
0,0,135.12322489,2,38.937112238,"0"
0,0,187.18332939,0,31.817471916,"0"
0,0,208.46653704,0,30.813240588,"0"
0,0,123.73667435,0,28.155959991,"0"
2,2,105.76796088,2,34.629922009,"0"
0,0,270.04499102,0,27.467001805,"0"
0,0,241.37530714,0,28.846448119,"0"
0,0,86.702624803,2,31.359609533,"0"
0,0,78.838898801,2,30.062792323,"0"
0,0,265.02210303,0,26.480792368,"0"
0,0,121.87970265,0,19.142116568,"0"
0,0,268.71530396,0,24.251971765,"0"
0,0,85.850829978,0,32.294216902,"0"
0,0,238.16689863,0,20.079334384,"0"
0,0,246.7969491,3,32.509012068,"0"
1,2,138.01100827,0,38.289202295,"1"
0,0,259.96383104,0,39.831500564,"0"
0,0,113.05889691,0,24.072191356,"0"
0,0,162.38956192,3,29.961189014,"0"
0,3,176.87076849,0,26.189767088,"0"
0,0,89.43649279,0,27.710657289,"0"
1,0,79.1215828,2,26.518830695,"0"
0,0,117.08978536,0,42.373232999,"1"
1,0,279.00708055,1,36.07297543,"0"
0,1,288.65558416,1,41.946375198,"0"
0,0,83.861641243,0,26.405666645,"0"
0,1,74.429307591,1,29.975603348,"1"
0,0,122.06196718,3,30.033722382,"0"
0,0,307.25070127,2,41.439390666,"0"
0,0,155.88472429,0,23.58566428,"0"
0,0,237.10163194,0,36.33819671,"0"
0,0,84.639348205,0,32.886875225,"0"
0,0,150.80236935,1,23.200941214,"0"
0,0,293.98043579,0,27.097523474,"0"
0,0,102.59467389,2,26.353753375,"0"
0,0,126.42643974,0,37.877411067,"0"
0,0,62.088605958,0,31.570298921,"1"
0,0,178.66176401,1,33.336960792,"0"
2,1,121.76146583,1,34.025207507,"0"
0,0,191.28207894,0,39.483023972,"0"
0,0,189.87427039,1,37.352105103,"0"
0,0,244.88185992,0,23.537045228,"0"
0,0,182.59781573,1,30.675510367,"0"
0,0,218.01938613,3,40.15214366,"0"
0,0,154.4259959,0,33.678025773,"0"
0,0,256.2054726,0,27.384116512,"0"
0,3,52.94238739,1,40.616797274,"0"
0,0,178.19207766,0,40.574022482,"0"
7,2,136.5300202,10,33.272297524,"1"
0,0,247.54527102,0,21.469271809,"0"
0,0,83.167810785,3,32.285405494,"0"
0,0,293.35858684,2,43.617714297,"0"
0,0,127.24619628,1,37.525272691,"0"
0,0,230.07213106,3,40.298698909,"0"
0,0,313.60338664,1,42.119285302,"0"
0,0,356.90906747,1,40.874382077,"0"
0,0,73.746710533,3,31.571018889,"0"
0,0,249.4133616,0,43.727930478,"0"
0,0,111.53221405,1,24.449452808,"0"
0,0,175.89535449,0,37.945522273,"0"
0,0,164.90961318,1,29.016609979,"0"
0,0,313.03794532,0,27.199154012,"0"
0,1,96.177793274,0,34.709935978,"0"
0,0,73.007277303,2,29.804601445,"0"
3,0,102.46098622,2,38.345340781,"1"
0,0,223.90191801,2,35.998225405,"0"
0,0,126.04800979,1,36.926634786,"0"
0,0,231.54972268,0,20.415931614,"0"
0,0,168.95996818,2,36.056437467,"0"
0,0,122.71770946,0,33.693831299,"1"
0,0,278.3074217,2,32.721694978,"0"
0,2,157.40967898,0,27.946675965,"0"
0,0,161.35269333,0,23.896554711,"0"
0,0,89.599838668,1,41.230526879,"0"
0,0,232.29712557,0,20.856067533,"0"
0,0,202.53433338,0,27.436646043,"0"
0,0,69.410776649,0,35.357287245,"0"
0,0,95.34376502,0,26.692666627,"0"
0,3,188.50461695,0,78.654386048,"1"
0,0,278.44302157,2,38.939650897,"0"
0,0,181.91176992,0,33.209409246,"0"
0,0,268.19826067,0,24.748181035,"0"
0,0,194.05429283,0,37.725760606,"0"
1,0,287.97462979,0,28.362882965,"0"
0,0,118.53458669,0,39.720488984,"0"
0,0,138.17185084,1,38.332316894,"0"
0,0,192.97728543,0,26.860500326,"0"
0,0,183.61441489,1,36.299617975,"0"
0,0,324.614647,3,43.90230255,"0"
0,0,122.86557582,0,29.397593104,"0"
0,0,140.51585064,3,38.899231691,"0"
0,0,110.55227739,0,40.00125599,"0"
0,0,86.684295749,0,25.244046294,"0"
0,0,109.33710593,0,36.213987487,"0"
0,0,85.843161697,0,27.633516483,"0"
0,0,77.521818836,0,32.004056088,"0"
0,1,274.48139853,0,30.269218177,"0"
0,0,154.15011358,0,22.854999265,"0"
0,0,76.794701258,0,32.74121014,"0"
0,0,153.84976303,2,21.76282696,"0"
1,2,123.09855199,2,36.354203237,"0"
0,0,376.72364282,3,47.830671133,"1"
0,0,280.04883361,2,33.363528658,"0"
0,0,237.2759487,0,38.41536702,"0"
0,0,80.155757172,0,35.425579192,"0"
0,0,294.42411801,2,33.488547383,"0"
0,0,119.05781713,0,35.364128433,"1"
0,0,159.16923466,2,38.079761822,"1"
0,0,93.432749909,0,29.116887715,"0"
0,0,163.85439342,3,37.078117787,"0"
0,0,239.84485263,0,38.662629402,"0"
0,0,247.64957888,0,24.980298956,"0"
1,0,109.96140649,1,27.911845443,"0"
0,0,178.01583301,0,39.707988067,"0"
0,0,279.37005066,1,38.750299661,"0"
0,0,199.00057602,6,41.006103287,"1"
0,0,172.75912343,1,35.189447274,"0"
0,0,129.66321658,0,28.904478844,"0"
0,0,187.23013253,0,38.188143858,"0"
1,0,178.64563647,0,30.931410217,"0"
0,0,152.04065885,1,27.356208077,"0"
0,0,272.03410245,0,27.478583037,"0"
0,0,120.09026456,0,34.243440963,"0"
0,0,326.56732823,0,38.151671011,"0"
0,0,246.99093051,0,39.611541723,"0"
0,0,160.73226514,0,25.372047645,"0"
0,0,282.90060926,1,40.038841103,"0"
0,0,199.7237771,0,36.982729198,"0"
0,0,78.949070691,0,31.808242985,"0"
0,0,175.38704889,1,37.772221651,"0"
0,0,287.00225626,3,30.996027629,"0"
0,0,241.89735737,0,23.870792259,"0"
1,1,104.04046687,2,36.025925278,"0"
0,4,186.71283572,1,27.646036576,"1"
0,0,146.06981083,3,39.834319933,"0"
0,0,86.558860141,3,43.507938545,"0"
0,0,46.946164052,0,40.852927503,"1"
0,0,316.31385839,2,43.756566038,"0"
0,0,103.50429531,0,40.956598244,"0"
0,0,173.89751303,2,33.363269718,"0"
0,0,238.78983667,0,42.127124258,"0"
0,0,264.01712414,0,40.246901138,"0"
0,0,93.662170489,0,34.892733618,"0"
0,0,213.45053689,0,40.250033734,"0"
0,0,245.04937197,0,25.180989842,"0"
0,0,128.33943385,1,36.377322201,"0"
0,0,279.81006654,0,29.774806835,"0"
1,0,202.28857763,0,27.07376116,"0"
0,0,130.25313366,0,33.691188019,"0"
1,0,89.189005469,0,53.848219887,"1"
0,0,229.474919,2,30.731396529,"0"
0,0,225.72750616,0,37.32857399,"0"
0,0,229.2744494,0,35.800071424,"0"
0,0,175.78799489,1,32.250915334,"0"
0,0,272.88259897,2,39.808993217,"0"
0,0,73.441538538,2,29.095882796,"0"
0,0,199.80175424,0,36.995645842,"1"
0,0,236.99683653,0,23.621203075,"0"
0,0,199.10927232,0,33.182239494,"0"
1,2,97.146544029,2,33.690687903,"0"
0,4,132.83675752,0,27.691648158,"1"
0,0,211.24331121,2,33.549858765,"0"
0,0,315.2604995,0,39.675833586,"0"
0,0,120.41804194,1,32.977596653,"0"
0,0,246.95441969,0,30.11861356,"0"
0,0,105.4248876,0,30.552752321,"0"
2,1,112.97604123,1,34.414621628,"0"
0,0,145.48592651,2,22.496235519,"0"
0,2,112.71036806,4,64.272476898,"1"
0,2,157.94598178,0,29.349485795,"0"
0,0,160.71128201,3,32.784193505,"0"
1,0,85.77380757,1,51.517385302,"1"
0,0,98.456484436,3,41.388747587,"0"
0,0,64.454725278,0,35.087348647,"0"
0,0,301.9122949,0,24.415219692,"0"
0,0,190.95732454,0,40.748234633,"0"
0,0,243.86876302,0,23.35928056,"0"
0,0,122.16982106,1,39.322315408,"0"
0,0,87.133722098,0,33.405896838,"0"
0,0,68.168572872,0,32.853794362,"0"
0,0,135.95180823,1,47.590528653,"1"
0,0,270.88268753,1,25.532128787,"0"
0,1,163.59204517,4,40.375372412,"1"
0,0,204.49258593,1,37.868355391,"0"
0,0,307.52479033,1,39.394168925,"0"
0,0,315.23089754,0,37.983557776,"0"
1,1,112.90326219,2,33.162271481,"0"
0,0,276.7274249,2,32.294304005,"0"
0,0,198.87639548,0,30.329929987,"0"
0,0,141.84139798,1,21.679278339,"0"
0,0,206.20003676,0,36.272858359,"0"
0,0,76.571848001,1,38.8759867,"0"
0,0,120.46218617,1,34.400376562,"0"
0,0,109.9887849,1,38.864019539,"0"
0,0,89.340627109,0,39.990188361,"0"
0,0,280.1234728,0,25.67302186,"0"
0,0,142.46649495,2,39.96618165,"0"
1,5,74.091196034,1,42.198282202,"1"
0,2,134.27984227,0,40.42119971,"0"
0,0,216.66951535,0,36.915878204,"0"
0,0,251.54939236,0,25.769499901,"0"
0,0,201.30237176,0,27.527502021,"0"
0,0,216.09704957,1,38.460499883,"0"
0,0,189.00845586,0,38.57108327,"0"
2,1,222.65227491,2,43.524097796,"0"
3,1,166.17939921,2,40.436704805,"1"
0,0,319.25081591,0,42.723232206,"0"
0,0,257.52379662,0,27.792323705,"0"
0,0,292.7517427,1,30.681688914,"0"
0,0,309.00545799,3,42.168358483,"0"
0,0,233.84853474,5,39.064892967,"0"
0,0,248.72353316,0,21.92019846,"0"
0,0,60.294143175,0,34.816959504,"0"
0,0,60.328252745,1,42.358461482,"0"
0,0,276.76334062,0,24.475689897,"0"
0,0,140.68934288,0,24.788150207,"0"
0,0,256.64834362,0,23.668678492,"0"
0,0,296.08019369,0,27.640018057,"0"
0,0,93.159544907,0,33.518480526,"0"
0,0,91.371931685,0,31.442611616,"0"
0,0,159.10522518,4,53.548195849,"1"
0,0,216.43903593,4,41.046748124,"0"
0,0,90.676444354,3,42.226716481,"0"
0,0,100.18188768,3,41.155082612,"0"
0,0,100.03263589,1,39.907041625,"0"
0,0,211.40033751,4,41.413123846,"0"
0,0,285.72525765,0,30.774536167,"0"
0,0,207.15517384,0,36.141777843,"0"
0,0,264.91508429,0,25.40820478,"0"
1,0,203.14107643,1,36.228729628,"0"
0,0,201.13547773,0,28.888876198,"0"
2,1,113.69456607,2,36.384163815,"0"
0,0,166.81657408,4,33.035075976,"0"
0,0,198.70251643,0,37.749426528,"0"
0,0,169.97974973,4,33.299295759,"0"
0,0,101.49881202,1,37.077041528,"0"
0,0,128.71451378,1,22.187289994,"0"
0,0,199.87564576,1,36.02366277,"0"
0,0,80.602363108,0,37.508103137,"0"
0,0,355.79841245,1,41.147749222,"0"
0,0,170.5812991,1,35.600544953,"0"
0,0,255.78828901,5,35.514487999,"0"
0,0,238.66869708,4,38.298278157,"0"
2,0,78.276625282,3,36.026904369,"0"
2,1,113.45356121,2,33.498815377,"0"
0,0,178.45963721,1,37.134712329,"0"
1,0,167.65798082,1,35.086070551,"1"
0,0,169.24875269,0,34.876358722,"0"
0,1,301.75357401,1,43.290941693,"0"
0,0,140.05163825,0,31.545694154,"0"
0,0,145.02024526,0,31.874217469,"0"
0,1,313.92451539,0,43.085543048,"0"
0,0,163.28211809,1,20.206032584,"0"
0,0,89.525931995,0,7.1484132133,"0"
0,0,1168.2335609,0,40.206138263,"1"
0,0,193.7070998,1,30.686105632,"0"
0,0,129.17827724,0,31.922154922,"0"
0,0,264.69798241,1,25.630798735,"0"
0,0,222.83211812,0,36.263336197,"0"
0,0,127.5305161,0,31.367627185,"0"
0,0,204.10541489,3,43.338407206,"0"
0,0,217.40670533,4,42.220407153,"0"
2,0,65.847530367,2,34.950823101,"0"
1,1,223.17108437,2,40.705043705,"0"
0,0,58.861027463,0,38.121518334,"1"
0,0,106.7126279,0,35.367656803,"0"
0,1,324.25708383,0,42.546020912,"0"
0,0,163.56250439,1,33.005016664,"0"
0,0,76.788495476,2,31.584002863,"0"
0,0,110.76030661,0,4.337283357,"0"
0,0,191.27539659,1,39.612425643,"0"
0,0,247.79199149,0,39.755605133,"0"
0,0,306.11110407,1,43.021823381,"0"
0,0,114.21361486,1,31.222802648,"1"
0,0,223.60332921,1,33.755272795,"0"
0,0,119.47307291,1,37.784523666,"0"
0,0,92.811333225,0,7.6140654223,"0"
0,0,239.13779406,4,36.031180289,"0"
0,0,112.15874119,0,40.725296117,"0"
0,0,251.10419791,0,25.033745755,"0"
1,0,88.126516775,1,54.241334737,"1"
0,0,135.81385685,3,19.704394465,"0"
0,0,374.1271833,0,38.865655196,"0"
0,0,82.103881006,0,36.279990349,"0"
0,0,60.156329912,1,41.363878281,"0"
0,2,225.69612759,0,43.009650533,"0"
0,0,94.860466383,0,25.556707636,"0"
0,0,101.94351853,6,32.761083981,"1"
0,0,342.31635733,1,40.147908351,"0"
0,0,70.029159184,0,25.596617373,"0"
0,0,85.253619221,0,7.8621936317,"0"
0,0,130.97479082,0,32.304944123,"0"
0,1,302.1278732,1,39.510628341,"0"
0,0,229.51829511,3,35.311065856,"0"
0,0,73.081337497,0,27.442542523,"0"
0,0,59.459256192,0,31.254821634,"0"
0,0,103.97544215,0,35.405919939,"0"
0,0,217.63725461,0,41.549331297,"0"
0,0,274.2825562,3,32.469202654,"0"
0,0,197.92380603,0,35.330603966,"0"
0,0,138.99051437,0,30.271092445,"0"
0,0,220.0164639,1,42.235796358,"0"
0,0,202.93419537,2,30.957516266,"0"
0,0,63.535254747,1,40.442378233,"0"
0,0,242.36540259,0,39.446251418,"0"
0,0,81.414351704,0,32.033550455,"0"
0,0,160.36703279,0,34.099757111,"0"
0,0,295.3007793,0,40.390956012,"0"
1,0,24.686231454,1,28.94036033,"0"
0,0,276.56241531,0,29.295178776,"0"
0,0,207.03468454,0,41.102489224,"0"
0,0,179.08237426,1,40.430695412,"0"
0,0,185.17063715,1,38.68480699,"0"
0,0,399.74188176,0,23.948854331,"0"
0,2,210.71986666,0,29.16004451,"0"
0,0,143.63743879,0,30.206893343,"0"
0,0,89.211954836,2,31.120877405,"0"
0,0,92.426673817,1,20.683740382,"0"
0,0,323.90195474,2,32.314419378,"0"
0,0,232.82670618,4,36.648679723,"0"
1,0,164.44581132,0,33.916244151,"0"
0,0,252.60593155,0,38.801877068,"0"
0,0,227.18251723,2,36.696630096,"0"
0,0,102.72665449,1,18.507802639,"0"
2,0,247.03727185,2,40.272149382,"0"
1,0,62.050110801,2,58.132182899,"1"
0,0,198.34134329,0,32.83817817,"0"
0,0,201.05642041,0,37.180181309,"0"
1,0,74.210758656,2,36.846921785,"0"
0,0,162.00418077,1,34.624202813,"0"
0,0,206.47884516,2,32.782971421,"0"
0,0,250.92306961,0,25.965532663,"0"
0,0,196.98411618,0,30.08535009,"0"
0,0,244.02972997,5,38.627830219,"0"
0,0,218.65781872,3,41.80676309,"0"
0,0,55.705497287,2,41.718958392,"0"
0,0,99.04640244,3,39.916957294,"0"
0,0,156.2693203,0,28.290439504,"0"
0,1,632.1031857,1,20.737039009,"0"
0,0,120.30325703,2,20.505771156,"0"
0,0,253.24896672,0,26.43068063,"0"
0,2,118.56966954,1,43.454512149,"0"
0,0,156.92908886,0,36.099868346,"0"
0,0,216.21808098,0,33.333582017,"0"
0,0,120.59346503,1,18.320487992,"0"
0,0,112.79908664,0,22.093045945,"0"
0,0,618.73589016,1,21.668642273,"0"
0,0,172.91171488,2,33.834671174,"0"
0,0,105.21929675,3,52.734860612,"1"
0,0,178.94254482,0,20.327137907,"0"
0,3,263.99129317,0,26.50856379,"0"
0,0,219.87473017,0,29.567221404,"0"
0,0,223.55369158,0,40.326049305,"0"
0,0,287.61160487,1,34.187083047,"0"
0,0,214.97048428,0,39.263094236,"0"
0,0,219.08822376,2,37.15549756,"0"
0,4,323.80857327,4,45.875916904,"1"
0,0,222.733567,0,39.814736842,"0"
1,0,166.12608913,4,40.736021938,"1"
0,0,217.12816724,0,41.563100649,"1"
3,1,174.89210564,2,40.545680998,"1"
0,0,39.645887291,1,29.98518301,"0"
0,0,198.55724049,0,40.784899297,"0"
0,0,177.59367277,1,35.554303677,"0"
0,0,280.79322574,2,34.439171107,"0"
0,0,265.95084552,2,33.79937887,"0"
0,0,184.82428996,1,40.775864346,"0"
0,0,176.32849657,2,36.676878306,"0"
2,0,177.90470706,1,35.404638874,"1"
0,0,153.57813544,0,36.176091839,"0"
0,1,121.45336289,0,42.206433219,"0"
0,0,234.39204154,4,35.205818844,"0"
0,0,187.01869159,0,36.821887439,"0"
0,0,68.441583027,0,31.515593407,"0"
0,4,166.93819992,0,35.526227509,"0"
0,0,141.03308812,0,32.930781881,"0"
0,0,149.57119967,0,34.342249385,"0"
0,0,176.3666652,1,37.864832833,"0"
1,0,118.27605096,0,33.70161545,"0"
1,5,248.40487821,0,17.805848892,"1"
0,0,120.42671611,0,22.52545512,"0"
0,0,97.862172571,3,38.699441104,"0"
1,0,243.68060389,1,143.94960495,"1"
0,0,305.65642242,3,31.582252776,"0"
0,0,213.91435993,1,43.79573429,"0"
0,0,170.9255245,2,33.582415749,"0"
0,2,113.48245982,1,43.206598833,"0"
0,0,258.62004189,1,26.366126268,"0"
0,0,141.00534478,0,36.609389404,"0"
0,0,258.52106943,0,26.146927186,"0"
0,0,96.929644692,3,40.162919392,"0"
0,0,87.44666334,7,38.495065962,"0"
0,0,360.64005406,1,33.754318614,"0"
0,0,202.90305427,0,38.646018727,"0"
1,1,107.67138171,4,39.687089435,"1"
9,0,39.985829576,5,34.068268927,"1"
0,0,634.46189264,1,19.574316261,"0"
1,0,125.67684987,0,36.537400531,"0"
0,0,218.39093903,0,30.271239302,"0"
1,0,204.07440932,1,30.222959942,"0"
0,0,90.914931758,0,22.033579932,"0"
0,1,228.05700238,0,27.176647716,"0"
