"","DELINQ","DEROG","NINQ","CLAGE","BAD","DEBTINC"
"4538",0,1,0,158.99682446,"0",40.331950332
"4539",0,0,0,110.05727377,"0",19.268439553
"4540",0,0,2,83.238000041,"0",32.031678369
"4541",3,0,0,282.97601589,"0",27.148205463
"4542",0,0,0,213.39299486,"0",31.236113807
"4543",0,1,0,116.81864817,"0",35.866116431
"4544",1,0,1,122.14755148,"0",20.17202126
"4545",0,0,1,273.67437989,"0",33.509409038
"4546",0,0,0,285.33129265,"0",39.916482966
"4547",0,0,2,103.67278586,"0",30.361711413
"4548",0,0,3,110.05419832,"0",41.841690898
"4549",0,0,0,152.83275416,"0",34.531259989
"4550",1,0,0,143.4146448,"1",35.060319852
"4551",0,0,1,367.09848754,"0",33.789192331
"4552",0,0,2,104.39569049,"0",31.120398625
"4553",0,0,2,112.91251455,"0",38.505897277
"4554",0,0,0,226.04029456,"0",36.976930394
"4555",0,0,0,119.58590128,"0",20.818255542
"4556",0,0,4,312.73847118,"0",35.771675924
"4557",0,0,0,357.8050619,"0",30.564280336
"4558",0,0,0,289.70153888,"0",39.929954554
"4559",3,0,0,276.18236267,"0",29.283032502
"4560",0,1,0,125.70170443,"0",33.224319129
"4561",0,0,0,192.76666667,"0",NA
"4562",0,0,2,186.15634723,"0",37.943868201
"4563",0,0,1,127.35992199,"0",30.985538961
"4564",0,0,0,176.74916309,"0",17.620920214
"4565",0,0,0,169.80527106,"0",39.488844436
"4566",0,0,0,224.94134673,"0",41.871755799
"4567",0,0,2,267.75553453,"0",32.200781329
"4568",0,0,1,180.73115396,"0",41.526026449
"4569",0,0,0,408.18764616,"0",24.200935826
"4570",0,0,0,648.32849259,"0",22.84647896
"4571",0,0,2,50.717534833,"1",37.10325125
"4572",0,0,0,412.02054674,"0",25.637263088
"4573",0,0,0,225.89772555,"0",42.766829612
"4574",0,1,5,175.81537537,"0",40.315790028
"4575",1,1,1,85.128353796,"0",24.991359419
"4576",0,0,1,119.23120438,"0",43.829588004
"4577",1,1,1,146.29617189,"0",30.020087994
"4578",0,0,0,145.35528027,"0",36.032760292
"4579",0,1,2,138.96666667,"1",NA
"4580",0,0,2,177.01767442,"0",40.995208218
"4581",0,1,1,169.28363143,"0",40.980615645
"4582",1,1,1,234.02181639,"0",36.761014189
"4583",1,0,0,203.8609299,"0",26.629077387
"4584",0,0,1,160.05823642,"0",34.355460775
"4585",0,0,1,363.14019166,"0",30.27099531
"4586",0,0,2,119.71195475,"0",19.624527791
"4587",0,0,2,275.95535624,"0",29.713601037
"4588",0,0,1,77.228821947,"0",35.5214873
"4589",6,0,0,173.46666667,"1",NA
"4590",0,0,1,307.57275263,"0",36.690724403
"4591",0,0,0,56.667099395,"1",64.775727757
"4592",2,0,1,120.73333333,"1",NA
"4593",0,0,1,59.405775058,"0",35.696636225
"4594",1,0,0,308.42512578,"0",37.654075235
"4595",0,0,1,161.25574183,"0",32.719421241
"4596",0,0,2,75.813971337,"0",36.529569478
"4597",0,3,2,126.83333333,"0",NA
"4598",0,0,1,252.07354491,"0",38.074090593
"4599",0,0,0,313.80972585,"0",37.513324048
"4600",0,0,0,300.29631253,"0",30.203989283
"4601",1,0,0,207.78427098,"0",30.549215834
"4602",0,0,0,138.16735959,"0",38.561206281
"4603",0,2,1,123.36864612,"0",26.71625685
"4604",0,0,0,194.25100609,"0",27.157061267
"4605",0,0,0,226.24324322,"0",38.67184311
"4606",1,1,1,1168.2335609,"1",NA
"4607",0,0,0,211.92327535,"0",41.494839796
"4608",0,0,0,307.62423878,"0",31.913704682
"4609",1,1,1,398.8,"0",29.508517268
"4610",0,0,1,194.98725245,"0",35.406059646
"4611",0,0,1,241.08364933,"0",37.479757124
"4612",0,0,0,127.02462497,"0",20.407825584
"4613",0,0,0,322.78811436,"0",45.413177555
"4614",0,0,0,314.39449343,"0",37.98813172
"4615",1,1,1,398.8,"0",16.426394706
"4616",0,0,2,302.77226199,"0",34.871855162
"4617",0,0,1,127.741782,"0",33.608037305
"4618",0,1,1,135.19851865,"0",25.357164928
"4619",0,1,5,193.1196811,"0",39.593595223
"4620",0,0,0,258.30359386,"0",26.61774876
"4621",0,0,5,171.50625674,"1",56.961838569
"4622",1,0,0,198.9,"1",NA
"4623",0,0,1,118.66666667,"0",NA
"4624",0,0,1,189.7,"0",NA
"4625",0,0,0,289.13333333,"0",NA
"4626",0,0,1,97.933333333,"0",NA
"4627",0,1,0,177.5,"1",NA
"4628",6,1,1,303.29428571,"1",NA
"4629",0,0,3,65.966666667,"1",NA
"4630",0,0,3,243.73241747,"0",35.871958946
"4631",0,0,0,185.80205049,"0",32.22967397
"4632",0,0,0,135.76405083,"0",22.981005101
"4633",1,1,1,174.32656084,"1",31.564226916
"4634",0,0,0,230.05972968,"0",35.896708642
"4635",1,0,0,124.76666667,"0",NA
"4636",4,0,0,36.5,"1",NA
"4637",0,0,0,317.69255678,"0",37.782036284
"4638",0,0,1,222.62659082,"0",34.68253701
"4639",0,1,1,196.25310409,"0",39.758932499
"4640",0,0,0,195.64233318,"0",34.540809522
"4641",0,0,0,243.34973257,"0",39.082696629
"4642",0,0,1,236.96199248,"0",37.934877857
"4643",1,1,1,83.099726126,"0",26.148970181
"4644",1,0,4,216.13333333,"1",NA
"4645",0,0,3,303.76246947,"0",35.223861623
"4646",0,1,0,163.17437719,"0",42.060981767
"4647",0,0,1,117.04550066,"0",30.482780029
"4648",0,1,3,243.00312872,"0",36.575387744
"4649",0,0,2,68.931110225,"0",36.46436586
"4650",1,1,1,151.93333333,"1",NA
"4651",0,0,0,123.8,"1",NA
"4652",0,1,0,184.72511268,"1",51.630380591
"4653",0,0,0,88.665201262,"0",32.523092223
"4654",0,0,1,126.92269121,"0",23.040944709
"4655",0,0,0,84.668791549,"0",35.604886706
"4656",0,0,0,205.77680196,"0",39.656334058
"4657",0,0,1,226.11638661,"0",34.499938365
"4658",0,0,0,175.62208285,"0",33.992424446
"4659",0,0,0,323.66666667,"0",NA
"4660",0,1,3,126.2435974,"0",36.372531415
"4661",0,0,1,71.1819889,"0",36.496201084
"4662",0,0,0,199.76356315,"0",27.471559692
"4663",1,0,2,298.18590413,"0",36.155277517
"4664",0,2,4,175.15368945,"0",40.348885329
"4665",0,0,2,243.07790007,"0",36.906664969
"4666",1,1,1,194.84216401,"0",15.529230143
"4667",0,0,0,187.02181081,"0",33.473373585
"4668",0,0,0,102.78283553,"0",23.247958281
"4669",0,0,0,298.28291333,"0",36.336564389
"4670",0,0,0,145.29273612,"0",22.984818991
"4671",0,0,2,309.68358561,"0",32.746506891
"4672",1,1,2,293.23652482,"0",NA
"4673",2,0,7,229.3,"1",NA
"4674",0,0,5,84.233333333,"1",NA
"4675",0,1,2,254.51744803,"0",37.90658567
"4676",6,0,0,225.7525542,"1",NA
"4677",0,0,1,45.485801767,"0",37.014140786
"4678",1,1,1,105.74964198,"0",30.280354844
"4679",0,0,0,296.93039006,"0",38.493132607
"4680",0,0,0,173.71494662,"0",37.81236793
"4681",0,0,2,101.63623493,"0",29.095881268
"4682",0,0,0,288.2296811,"0",38.581332837
"4683",0,0,2,81.166666667,"0",NA
"4684",0,0,0,193.96528716,"0",34.594492544
"4685",0,0,0,177.51124938,"0",31.027335916
"4686",0,0,1,80.098690968,"0",35.442946765
"4687",0,0,0,170.05674853,"0",42.668454647
"4688",1,0,0,126.54274617,"0",26.273908099
"4689",0,0,0,179.5402847,"0",33.590455142
"4690",3,0,1,471.88752664,"0",31.337807889
"4691",0,0,0,197.96955851,"0",33.130175892
"4692",0,0,1,201.97675616,"0",32.903468132
"4693",0,0,1,99.376132515,"0",28.495004812
"4694",1,1,1,174.32656084,"0",15.443486052
"4695",0,0,0,124.55994931,"0",23.888121681
"4696",0,0,0,194.87746019,"0",39.210169634
"4697",0,0,0,282.64992165,"0",38.844801954
"4698",1,0,3,136.55562165,"0",35.565296678
"4699",0,1,0,219.16757792,"0",34.986140572
"4700",1,0,3,142.34424975,"0",35.979856239
"4701",0,0,1,96.972678724,"0",34.975655027
"4702",1,0,2,122.5,"1",NA
"4703",1,0,0,93.166666667,"0",NA
"4704",4,0,1,473.81398606,"0",31.201174854
"4705",1,1,1,91.862388359,"0",28.879570662
"4706",1,0,0,108.65014117,"0",26.127436677
"4707",0,0,0,300.62518954,"0",37.786175201
"4708",0,0,1,83.111988152,"0",29.855633501
"4709",0,0,0,194.84216401,"0",32.770147929
"4710",1,0,0,122.74921636,"0",28.125731087
"4711",0,0,2,93.261713389,"0",35.290583198
"4712",0,0,2,181.63333333,"0",NA
"4713",0,1,0,225.36684849,"0",34.079157691
"4714",1,1,1,84.417030462,"0",17.263534849
"4715",0,1,3,318.54616542,"1",NA
"4716",4,0,1,474.0270741,"0",31.463384548
"4717",0,0,2,252.62206943,"0",34.741847932
"4718",0,0,0,324.13778352,"0",38.709991448
"4719",1,0,1,170.62943141,"0",32.934291806
"4720",0,0,0,118.15409152,"0",23.265224918
"4721",0,1,5,184.35578292,"0",40.202630102
"4722",0,1,6,45.62588779,"1",46.996034289
"4723",0,0,2,251.1883928,"0",34.889241727
"4724",0,0,1,73.715250636,"0",35.441570262
"4725",0,0,1,239.42607378,"0",41.700530781
"4726",1,0,2,306.87107786,"0",30.120041947
"4727",1,0,0,305.68234683,"0",38.029738357
"4728",0,0,0,300.7572856,"0",40.134476763
"4729",0,0,1,195.07035954,"0",38.926156879
"4730",0,2,5,183.79525849,"0",40.604795833
"4731",1,1,1,84.735617935,"0",28.457018931
"4732",0,0,1,208.52326694,"0",32.64426513
"4733",0,0,4,187.66666667,"1",NA
"4734",8,1,4,242.46666667,"1",NA
"4735",0,0,2,302.98443202,"0",30.956485836
"4736",0,0,1,87.01103562,"0",34.0310957
"4737",1,0,0,126.64101955,"1",48.569574037
"4738",1,1,4,120.35142038,"0",34.686088674
"4739",0,0,1,120.08355192,"0",42.929509267
"4740",0,0,1,232.1188078,"0",34.92549001
"4741",0,3,1,124.19682654,"0",26.275832415
"4742",0,1,0,202.44732613,"0",35.349211904
"4743",0,1,1,164.77031037,"0",39.345858588
"4744",0,0,0,159.58344207,"0",34.145871345
"4745",0,0,0,55.937512295,"1",62.110721871
"4746",1,1,3,139.03333333,"0",NA
"4747",0,1,0,220.68715833,"0",35.591655668
"4748",0,0,0,293.23333333,"1",NA
"4749",1,1,1,94.078377582,"0",25.617845725
"4750",5,0,2,163.3,"1",NA
"4751",0,0,0,311.93588947,"0",39.421713903
"4752",0,0,0,99.993715323,"0",33.490354241
"4753",0,1,0,154.5654328,"0",42.695331274
"4754",7,0,3,259.46652785,"1",40.787975749
"4755",0,0,0,112.96748332,"0",21.263805377
"4756",0,0,1,298.33333333,"0",NA
"4757",1,0,0,151.13333333,"0",NA
"4758",0,0,0,199.83333333,"0",NA
"4759",0,0,2,256.66666667,"0",NA
"4760",0,0,1,305.13312531,"0",NA
"4761",0,0,1,354.1,"0",NA
"4762",0,0,2,116.63333333,"0",NA
"4763",2,2,2,93.333333333,"0",NA
"4764",0,0,1,176.5,"0",NA
"4765",1,0,0,133.76666667,"0",NA
"4766",0,0,2,102.5,"0",NA
"4767",0,0,2,188.76821306,"0",NA
"4768",0,0,0,209,"0",NA
"4769",1,0,0,396.73333333,"0",NA
"4770",0,0,3,239.8,"0",NA
"4771",0,1,3,193.8,"0",NA
"4772",0,0,1,133.36666667,"0",NA
"4773",1,0,0,148.13333333,"0",NA
"4774",0,0,1,281.06666667,"0",NA
"4775",0,1,0,168.4,"0",NA
"4776",0,0,1,283.06666667,"0",NA
"4777",1,0,1,284.93333333,"0",NA
"4778",0,2,0,104.53333333,"1",NA
"4779",0,0,1,303.4,"0",NA
"4780",0,0,2,95.366666667,"0",NA
"4781",1,1,1,120.4,"0",NA
"4782",0,0,0,149.16666667,"0",NA
"4783",1,0,4,201.83333333,"1",NA
"4784",2,1,2,95.366666667,"1",NA
"4785",0,2,1,87.2,"1",NA
"4786",2,0,0,203.2,"1",NA
"4787",0,0,3,90.6,"1",NA
"4788",1,0,2,126.4,"1",NA
"4789",0,2,0,119.36666667,"1",NA
"4790",4,0,2,230.1,"1",NA
"4791",6,0,2,228.06666667,"1",NA
"4792",1,0,0,10.133333333,"1",NA
"4793",2,1,2,296.2,"1",NA
"4794",2,1,2,305.36666667,"1",NA
"4795",0,4,0,198.8,"1",NA
"4796",3,0,1,239.4,"1",NA
"4797",1,0,1,160.3,"1",NA
"4798",1,1,5,73.033333333,"1",NA
"4799",3,0,3,41.566666667,"1",NA
"4800",0,0,4,301.3,"1",NA
"4801",2,1,4,148.13333333,"1",NA
"4802",0,1,2,144.03333333,"1",NA
"4803",2,4,7,125.83333333,"1",NA
"4804",4,2,2,198.86666667,"1",NA
"4805",1,0,3,134.76666667,"1",NA
"4806",3,0,1,106.8,"1",NA
"4807",0,0,0,101.46666667,"1",NA
"4808",0,0,1,196.83333333,"1",NA
"4809",6,1,3,262.33333333,"1",NA
"4810",11,0,1,194.8,"1",NA
"4811",1,2,8,105.53333333,"1",NA
"4812",5,1,1,119.66666667,"1",NA
"4813",1,0,3,114.66666667,"1",NA
"4814",0,0,3,63.9,"1",NA
"4815",0,0,0,218.53926573,"1",NA
"4816",0,2,1,83.052647472,"1",45.743949059
"4817",1,1,1,107.14476083,"0",27.779905337
"4818",1,1,1,119.53052541,"0",30.65881623
"4819",0,1,1,88.933333333,"0",NA
"4820",0,0,0,129.54959324,"0",29.427733682
"4821",1,1,4,232.05112346,"0",40.645479766
"4822",0,0,0,248.85150089,"0",26.027040254
"4823",1,1,1,398.8,"0",27.950475129
"4824",0,0,0,304.19515319,"0",31.599464331
"4825",0,0,0,170.48072082,"0",41.52143161
"4826",0,0,2,288.00802523,"0",32.550837642
"4827",1,1,1,101.92513294,"0",30.444119256
"4828",0,0,0,303.09508449,"0",31.688818252
"4829",0,0,1,193.25257944,"0",33.715351649
"4830",0,0,0,307.74973593,"0",39.277021984
"4831",1,0,0,141.93813032,"0",40.62020969
"4832",0,0,1,183.6314283,"0",33.665534117
"4833",1,0,0,125.79586391,"0",38.372223501
"4834",0,0,0,318.90133251,"0",31.32456596
"4835",1,0,1,279.19802143,"0",42.987979461
"4836",0,0,0,313.33622787,"0",31.295069566
"4837",0,0,3,197.63347142,"0",35.980542351
"4838",1,1,4,135.66507023,"0",34.565876305
"4839",1,2,2,73.317884984,"0",28.165930143
"4840",0,0,1,353.99083647,"0",39.87670703
"4841",0,0,2,88.606337474,"0",42.050244454
"4842",1,0,0,284.91367043,"0",39.518017085
"4843",0,0,0,116.44076966,"0",22.459369364
"4844",0,1,1,211.20898093,"0",34.767948845
"4845",0,0,0,199.48646366,"0",23.652339813
"4846",0,0,0,166.82201,"0",39.025926424
"4847",0,0,0,181.45136816,"0",32.923860468
"4848",0,0,0,194.70131583,"0",35.274460982
"4849",2,1,1,92.583557,"0",30.420914823
"4850",1,0,1,281.9286846,"0",40.874619093
"4851",0,0,0,302.43122405,"0",31.258328648
"4852",0,0,0,188.57465948,"0",39.963887657
"4853",0,0,0,128.42308654,"0",21.05500114
"4854",0,0,0,148.72977821,"0",37.239696741
"4855",0,0,0,151.12147952,"0",35.590326769
"4856",0,0,0,85.314143075,"0",35.571294933
"4857",1,0,4,143.83135388,"0",35.326912601
"4858",1,0,1,304.00415592,"0",31.360727251
"4859",0,0,0,227.08692441,"0",36.444430994
"4860",0,0,0,187.19250991,"0",38.656846663
"4861",0,0,1,366.11015141,"0",36.27844415
"4862",1,1,2,303.01408346,"0",41.715110686
"4863",1,0,1,307.87619897,"0",43.469263374
"4864",0,0,2,79.163259538,"0",27.179225539
"4865",0,0,0,125.40746401,"0",25.181498839
"4866",0,0,0,280.57384454,"0",38.740801417
"4867",0,0,2,249.83618476,"0",31.658786411
"4868",0,0,1,258.14736866,"0",33.193875534
"4869",0,0,0,189.13668831,"0",30.746724366
"4870",0,0,0,195.45133124,"0",35.200864505
"4871",5,0,1,303.73793473,"1",16.644674498
"4872",0,1,5,245.26785331,"0",42.138106434
"4873",10,0,1,192.6716931,"1",35.759760239
"4874",1,0,0,81.49211941,"0",34.36469831
"4875",0,0,1,266.50672409,"0",41.617983034
"4876",0,1,2,305.75970536,"0",32.72167844
"4877",0,0,1,211.03333333,"0",NA
"4878",0,0,1,254.33618951,"0",43.136770157
"4879",1,1,10,5.2433410438,"1",42.93355731
"4880",0,0,1,110.62012706,"0",33.760748359
"4881",0,0,0,349.94092953,"0",37.820054519
"4882",0,0,1,281.22191088,"0",39.543341495
"4883",1,0,0,130.15042286,"0",37.195249012
"4884",1,1,1,87.26384702,"0",27.529497704
"4885",1,1,1,133.9564941,"0",32.425629947
"4886",0,0,3,82.293507238,"0",28.078994114
"4887",0,0,0,323.0225718,"0",37.575821975
"4888",0,0,0,114.96849873,"1",33.051073753
"4889",0,0,0,114.96849873,"0",26.484886371
"4890",0,0,1,126.27780817,"0",40.250738027
"4891",1,0,0,187.86251838,"1",39.427890157
"4892",0,0,0,204.67790067,"0",35.860087635
"4893",0,0,0,135.74061354,"0",28.040793179
"4894",0,1,1,308.95819842,"0",34.357866
"4895",0,0,1,117.43236504,"0",39.257912029
"4896",1,0,0,123.75685647,"0",27.47115778
"4897",0,0,3,240.21701392,"0",39.048427763
"4898",0,1,0,151.96934115,"0",33.159940628
"4899",1,1,1,95.595496082,"0",27.503570973
"4900",0,0,2,105.7836806,"0",29.866278228
"4901",1,1,1,89.169267306,"0",28.865282118
"4902",0,0,1,289.20089863,"0",37.316207652
"4903",1,1,1,100.67686562,"0",28.116067418
"4904",1,0,0,290.47827682,"0",37.734940524
"4905",0,1,2,260.74198887,"0",37.379974648
"4906",0,0,1,105.42535396,"0",42.670275302
"4907",0,1,2,140.71275774,"0",41.669963714
"4908",0,0,1,310.50009981,"0",38.738649619
"4909",0,1,2,245.67947059,"0",38.973539329
"4910",0,0,3,112.63333333,"0",NA
"4911",0,0,2,135.9,"1",NA
"4912",0,1,5,222.24219828,"0",42.93996933
"4913",2,0,2,307.40290366,"1",36.763824165
"4914",1,1,1,32.41493353,"0",14.461987334
"4915",0,2,0,104.40647219,"1",42.677450653
"4916",0,0,0,199.09130807,"0",39.002928326
"4917",0,0,0,84.417030462,"1",35.028856424
"4918",1,0,3,231.79420106,"0",43.671281432
"4919",0,0,0,187.87142092,"0",40.033218625
"4920",0,0,1,87.625382168,"0",40.929954323
"4921",0,0,1,185.11257638,"0",38.368890383
"4922",0,0,0,220.72951888,"0",42.358128042
"4923",0,0,2,97.086150555,"0",30.619786755
"4924",0,0,2,114.8074121,"0",31.142957048
"4925",0,0,1,100.80094267,"0",41.00583277
"4926",0,0,0,118.03113124,"0",23.085478541
"4927",2,1,1,184.26666667,"0",NA
"4928",0,0,2,102.96034553,"0",41.277127172
"4929",0,0,0,126.47306563,"0",40.769061823
"4930",1,0,0,397.87068918,"0",41.869893336
"4931",0,0,0,218.48527507,"1",41.210107042
"4932",1,2,2,104.5662029,"0",29.296633491
"4933",1,1,1,84.417030462,"0",30.829477167
"4934",0,0,0,217.94482804,"0",41.135649383
"4935",1,0,0,132.10711721,"0",40.205292882
"4936",0,0,0,176.27148929,"0",39.745002842
"4937",0,0,0,148.81628466,"0",22.06576364
"4938",0,0,0,123.64448805,"0",22.925136063
"4939",0,0,1,291.07202753,"0",40.772283258
"4940",1,0,0,128.44716991,"0",27.98945739
"4941",0,0,0,295.54600578,"0",33.241096011
"4942",1,0,1,209.08528296,"0",36.18947433
"4943",1,1,1,89.599815077,"0",28.546478459
"4944",0,0,0,134.85324273,"0",40.398114335
"4945",0,0,3,109.21115611,"1",31.809085921
"4946",0,0,3,101.19760679,"0",32.598401872
"4947",0,0,2,73.858496717,"0",28.243062567
"4948",2,0,0,190.99656481,"1",31.16238948
"4949",0,1,5,188.37580185,"0",40.504855047
"4950",1,0,6,34.666666667,"1",NA
"4951",0,0,1,182.17137213,"0",38.48048457
"4952",1,0,0,133.66949395,"0",26.573930791
"4953",0,0,0,185.54351198,"0",40.642278896
"4954",1,0,0,189.75535052,"0",24.874615108
"4955",1,0,0,90.16369704,"0",34.098931734
"4956",1,0,0,94.12956341,"0",32.127562739
"4957",0,0,2,80.168479422,"1",31.983686037
"4958",0,0,0,98.809374842,"0",34.565944252
"4959",7,0,3,246.31867494,"1",43.215233511
"4960",0,0,0,186.91446699,"0",38.707779709
"4961",0,1,2,242.29015949,"0",35.457658789
"4962",0,0,0,218.59599134,"0",26.55949496
"4963",0,2,4,191.57344003,"0",40.767401412
"4964",0,0,1,295.6669448,"0",37.917272876
"4965",4,0,1,485.94535834,"0",33.239355484
"4966",0,1,0,204.11441471,"0",34.83482969
"4967",0,0,0,152.3539807,"0",36.356309397
"4968",4,0,0,125.76666667,"1",NA
"4969",4,0,3,171.43333333,"1",NA
"4970",0,0,0,230.68023074,"0",37.996923331
"4971",0,0,0,290.75850449,"0",36.977518905
"4972",0,0,0,130.19241813,"0",28.154134662
"4973",0,0,0,126.98795944,"0",25.623638507
"4974",0,0,2,174.62101544,"0",33.673146444
"4975",0,0,0,79.331459835,"0",20.517146277
"4976",0,0,2,300.83595806,"0",30.071402046
"4977",0,0,1,304.85246909,"0",33.193949357
"4978",0,0,1,248.48194525,"0",43.112190673
"4979",0,0,0,96.528316157,"0",23.318650008
"4980",1,0,1,294.75203341,"0",33.19212531
"4981",1,1,1,84.417030462,"0",15.567001073
"4982",0,0,0,161.2876716,"0",34.130003661
"4983",0,0,0,202.59264703,"0",23.290234477
"4984",0,0,1,286.44820425,"0",41.173805047
"4985",0,1,0,106.65229841,"1",22.508172514
"4986",0,0,1,140.5532102,"0",24.098266761
"4987",0,2,4,181.35859173,"0",39.187361612
"4988",0,0,2,107.17711768,"0",38.552978748
"4989",0,0,1,90.016091544,"0",39.39066028
"4990",0,0,1,343.78712232,"0",38.113555937
"4991",0,1,0,331.35288565,"0",37.545837379
"4992",1,0,0,286.18165514,"0",39.676304649
"4993",0,0,0,204.02898979,"0",39.800879561
"4994",1,0,0,169.03209387,"0",41.089569186
"4995",0,0,2,129.93392053,"1",NA
"4996",0,0,2,97.314887744,"0",40.312697726
"4997",1,0,0,128.48325812,"0",27.837509605
"4998",0,0,2,92.855129432,"0",27.217028651
"4999",0,1,2,204.91733941,"0",35.725852186
"5000",0,0,0,310.34814574,"0",38.235086271
"5001",0,0,1,299.21725229,"0",34.368269329
"5002",0,0,0,261.47087199,"0",40.08504815
"5003",1,0,0,184.65609577,"0",23.54869835
"5004",0,0,1,234.22154725,"0",37.158294824
"5005",2,1,0,193.85371322,"0",24.893781127
"5006",1,1,1,70.253394593,"0",28.207435743
"5007",1,1,2,296.56015445,"0",43.807293163
"5008",1,1,1,92.577224078,"0",27.924000892
"5009",1,1,1,90.080326966,"0",28.688500322
"5010",1,1,2,105.6387889,"0",29.928636834
"5011",0,0,0,405.43042921,"0",42.341626392
"5012",0,0,1,106.60930741,"0",42.769386705
"5013",0,0,2,195.84762449,"0",36.018495649
"5014",0,0,2,184.3849541,"0",31.489905776
"5015",0,0,0,310.61455492,"0",38.109978597
"5016",0,0,0,151.62870365,"0",38.159622791
"5017",0,0,3,221.50683161,"0",20.269918789
"5018",0,0,3,228.01513165,"0",17.872195182
"5019",0,0,2,234.4,"0",NA
"5020",0,0,0,172.57083327,"0",43.35819405
"5021",0,1,3,255.41551402,"0",37.652919106
"5022",1,1,1,122.45686327,"0",32.698800459
"5023",0,0,2,173.49539211,"0",32.349412052
"5024",5,0,1,480.35601368,"0",33.714239099
"5025",0,0,1,97.278349271,"0",42.334245998
"5026",1,1,3,145.88249239,"0",38.972486705
"5027",0,0,2,114.35918901,"0",37.075471865
"5028",1,2,2,99.37716841,"0",28.876723751
"5029",0,0,1,194.22774484,"0",40.854864993
"5030",0,0,0,135.44094715,"0",20.161387851
"5031",0,0,0,139.51054588,"0",38.427444569
"5032",0,0,1,229.30702576,"0",37.740918996
"5033",0,1,1,102.75290244,"0",20.353582085
"5034",0,0,0,313.2053014,"0",36.359104168
"5035",0,0,0,312.90880367,"0",37.830163787
"5036",0,0,0,127.4120114,"0",22.289490827
"5037",0,0,2,190.86047721,"0",42.031639133
"5038",1,0,0,214.03253889,"1",1.8555399803
"5039",0,1,6,88.3,"0",NA
"5040",0,0,1,195.23333333,"1",NA
"5041",0,2,0,177.5,"1",NA
"5042",0,0,1,97.265658469,"0",40.12650973
"5043",0,1,1,225.32367218,"0",35.734856373
"5044",0,0,0,144.19203429,"0",22.813867857
"5045",0,0,0,282.44500782,"0",41.288882375
"5046",0,0,0,153.94242808,"0",32.200811209
"5047",5,0,2,187.46666667,"1",NA
"5048",0,0,0,197.39171326,"0",40.514989578
"5049",1,0,0,133.44811044,"0",39.229711537
"5050",0,1,2,187.14082357,"0",35.270113219
"5051",0,1,1,84.583010054,"0",41.342343086
"5052",0,0,1,197.52410245,"0",36.878389116
"5053",0,0,2,137.53887762,"1",42.571889924
"5054",0,0,0,278.60356404,"0",39.529903612
"5055",0,0,2,236.06597186,"0",36.939319169
"5056",0,0,0,289.58172299,"0",38.129711796
"5057",0,0,0,156.2294564,"0",39.210272093
"5058",0,1,5,98.240520895,"0",34.154228193
"5059",0,0,0,194.67979612,"0",40.479243579
"5060",0,0,1,290.08059139,"0",39.042204499
"5061",0,0,0,162.12582,"0",35.095519931
"5062",1,0,0,126.70731968,"0",27.056726972
"5063",0,0,1,280.80760568,"0",39.891654292
"5064",0,0,1,290.57883702,"0",41.741201045
"5065",0,0,1,232.64617336,"0",34.117532893
"5066",0,0,1,111.99557084,"0",22.959806769
"5067",0,0,0,331.25655711,"0",37.000883221
"5068",0,0,1,215.968328,"0",36.946997493
"5069",0,0,0,147.93879535,"0",40.904321038
"5070",0,0,0,201.96787517,"0",40.162160653
"5071",0,0,0,323.26238295,"0",37.272271308
"5072",0,0,0,217.21148262,"0",35.18585706
"5073",1,2,7,114.46195526,"1",2.8302971697
"5074",0,0,2,243.94209954,"0",34.509656884
"5075",0,0,1,175.07505804,"0",33.059933638
"5076",0,0,5,84.766624812,"0",36.191458547
"5077",0,0,1,184.71163469,"0",39.848391232
"5078",4,0,1,476.72828095,"0",31.181661193
"5079",0,0,1,199.73871138,"1",76.421478047
"5080",0,0,0,200.41702708,"1",71.512110567
"5081",0,0,0,315.81891124,"0",38.325989849
"5082",0,0,0,85.250840722,"0",20.837255468
"5083",0,0,1,287.27599243,"0",41.499060427
"5084",0,0,0,70.281905709,"0",34.396301781
"5085",1,1,2,294.70019205,"0",43.908645333
"5086",1,0,2,115.7,"1",NA
"5087",0,0,1,89.112173485,"0",32.791478032
"5088",0,0,0,132.34739209,"0",41.130706684
"5089",0,1,3,185.20581113,"0",34.650649126
"5090",2,0,0,91.209976228,"0",34.597191903
"5091",1,0,1,294.89276272,"0",42.397248986
"5092",0,0,0,131.4096343,"0",36.369027462
"5093",0,0,1,291.59168152,"0",39.370858155
"5094",5,0,1,468.1781224,"0",30.55300542
"5095",0,0,0,280.3437201,"1",33.227763077
"5096",0,0,2,91.874211097,"0",38.497154977
"5097",0,0,1,125.71604137,"0",43.133844895
"5098",0,2,1,122.29444677,"0",24.355759583
"5099",0,0,0,331.1139721,"0",40.566551898
"5100",0,0,3,164.3,"0",NA
"5101",2,0,1,166.36666667,"1",NA
"5102",0,0,0,203.8613989,"0",37.11235228
"5103",0,0,0,212.64422077,"0",36.997793604
"5104",1,0,2,132.57854459,"0",39.305739117
"5105",0,1,1,85.179503348,"0",23.691176013
"5106",2,0,1,200.14145359,"0",26.248756632
"5107",0,0,1,275.84323074,"0",40.133220412
"5108",0,0,0,133.09973693,"0",22.71865262
"5109",0,0,0,87.474223059,"0",20.927415374
"5110",1,1,0,128.8,"1",NA
"5111",0,0,2,349.51426763,"0",37.420847161
"5112",0,1,6,92.140029015,"0",33.535547201
